id,Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
181,2,Ninja,72,266,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,c5b3af899b05bca05c0b0fb01a19faa4,0,7bda94ad0,10,4
182,2,PANDA,12,266,254,2,1,4,7,2,1,3,3,3,1,5,0,41325,28ce7dd7825356214ee3325c2b1a9e43,0,ab4b4681b,4,4
183,1,,12,307,0,2,1,2,0,2,2,2,1,2,1,1,0,41327,4e9f9a3804795b86c27dd86f7fe05029,0,aa189a931,2,4
184,2,Stalin And Churchill,12,266,266,1,3,7,0,2,1,1,1,1,1,2,0,41401,f058aca9038b401cfaaec762e14766da,0,d0bc14f47,2,4
186,1,Oreo,36,307,0,1,3,0,0,2,2,3,3,2,1,1,0,41326,6b624ec0157ee1727cebfa9dcaca458e,0,3b4a987ba,3,4
187,1,Piston,2,307,0,1,5,0,0,2,2,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1bbb46822,1,3
188,2,Manja,4,299,0,2,1,2,0,2,1,3,3,1,1,5,0,41336,655bd08f522480595e4c5d85dfb94be3,0,5c546c236,1,4
189,1,Momo,12,307,0,2,7,0,0,2,2,1,1,2,1,1,0,41326,5f7f89a013b3ad71145ab465c06f3b6e,0,702bee848,5,2
190,1,Baobob,7,307,0,1,1,7,0,1,1,2,2,2,1,1,50,41326,6321354311f266ac1480177e03084154,1,66757255c,1,4
191,1,,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41401,8bb437e94e4664422536b5c3ce3682af,0,0b0f596b5,4,1
192,1,"Maya, Pumpkin And Bumbum",3,307,0,2,2,7,0,1,1,2,1,3,1,3,0,41326,456afdb87e5ca8b04f1355e76560b3b4,0,938bcf142,2,4
193,1,Simone,24,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,bea72e6c5,24,4
194,1,Goofy,1,307,0,2,2,0,0,2,3,2,2,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,52e555a3a,3,1
195,1,Coffee,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41332,1494cfa51eba6416019f1c4405ee4d27,0,3998bcfec,1,2
196,1,2 Handsome Boys,3,307,0,1,3,0,0,3,1,1,1,2,1,2,0,41326,99fd9e6b23fa5e4b4c7c4928aae54cf5,0,e62e5aa26,9,2
197,2,"""Baraka"" The Black Cat",5,266,0,1,1,7,0,1,1,1,2,3,1,1,0,41401,730b18c2240cb23d7e2494785f97fb14,0,933e0a3e8,4,4
198,1,Butter,16,205,147,2,5,7,0,1,1,1,1,3,1,1,0,41401,b37cf354602be319b4d56cf07e7bb4f4,0,1eb8a0278,3,1
199,2,Lucky Paws,2,266,0,1,3,5,7,2,1,1,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,d5df16a32,5,2
200,2,Baby,2,265,0,1,5,0,0,1,2,3,3,3,1,1,0,41327,550e496b62e645bffa3dd9c147ba264c,0,06296e4e2,6,4
201,1,Rocky(pomeranian+ Shih Tze Mix),7,205,178,1,2,0,0,2,1,1,1,3,1,1,0,41326,0e16f3f8fee1f9b713c1deb3e00bf574,0,207d61997,8,1
202,2,PF 14928 -- Bobo,13,266,0,2,2,3,0,2,1,2,1,2,1,1,0,41326,63f669053385440aab45382b0c925927,0,38a81271c,5,4
203,1,Spongebob,3,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41326,2864803699884df90ac135583b02ec70,0,65d10be4d,3,3
204,1,Blackie,12,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,3d7ca3cab309518e6512aa02984e809e,0,c7b468b32,1,4
205,2,Galaxy,3,266,0,1,1,7,0,1,1,1,1,2,1,1,0,41401,bd7e6c4d22aa1ab09139c0265b099024,0,6df350974,9,2
206,1,Pretty Baby Girl,2,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,25174bb92f7f92ddabe20c6c84e53bb6,0,249112486,1,4
207,2,Oyen,10,266,0,2,4,0,0,2,1,1,1,1,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,8f85e69ee,8,3
208,1,Little Peanut,2,307,0,2,4,5,7,2,1,2,1,2,1,1,0,41326,77142a6b20cdf4790682f974b40cccd1,0,b243b8e93,5,1
209,1,Scooby's Brother,2,307,0,1,1,2,5,2,1,2,2,2,1,1,0,41326,e152e5e40576eadf4b1a286a1d3baf13,0,89523a695,2,3
210,2,Smallie,4,266,0,2,1,2,6,3,1,2,2,2,1,1,0,41401,5be13320d12dc6478d94268d6e103e56,0,4f0eacbdd,8,1
211,1,The Bidi Budu Bubu Boy,60,109,307,1,2,4,7,2,2,1,1,1,1,1,0,41326,39d5ffacd8e7420d8d4e26177f63cfae,0,b5fcc079e,5,3
212,2,Koocheng's Second Batch Babies!,2,266,0,2,1,4,7,2,1,2,2,2,1,6,30,41326,1458ff3e0971d8d1e60907f35b91e50e,0,53976b229,6,4
213,2,Mocha,12,266,0,2,2,3,5,2,1,1,1,1,1,1,0,41401,3554aa44f8737bf17937be3b8231a79a,0,f4ed1a08e,2,4
214,2,Jayden,2,266,254,2,1,4,7,1,1,2,2,2,1,1,0,41326,b83f8e5564176a40d05a6f395843ae85,0,2f3227612,5,1
215,2,2-3 Week Old Kittens,0,292,299,3,2,5,0,2,1,2,2,2,2,3,0,41326,358931b3302a61f3e8c663f02c7209cd,0,ba66a7a82,1,1
216,1,3 Puppies -11wks Old Toilet Trained,2,307,141,3,5,7,0,3,1,1,1,2,1,3,0,41326,3b074cadd2350de62dca7056b9bab6f4,1,d4e83ee5b,8,3
217,2,Meme,6,266,0,2,3,7,0,2,1,2,1,1,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,00a1f270a,5,4
218,1,Zen Lee,3,307,0,2,1,2,0,3,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,74e316be1,2,2
219,1,Sweety,1,307,0,2,1,0,0,2,2,2,1,2,1,1,0,41326,9a4be7e6bde329e59d401d4cbf482a3f,0,039509c40,4,1
220,1,Not Yet Named,2,307,0,2,1,2,7,1,1,2,2,2,1,4,0,41327,a737fc2b081796a4d1eed7765a822a70,0,eeb60466e,5,1
221,2,Bobo Chan,3,265,0,1,4,7,0,2,2,2,2,2,1,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,c6cdbebfa,3,1
222,1,Female - Unique Eye Colour (D133-060516),19,307,0,2,1,0,0,2,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,82137b39f,3,4
223,2,Cici,11,266,0,2,1,4,7,2,1,1,1,1,1,1,50,41326,208afca7a9ce199ed9786bd1ed135129,0,28b64c198,5,4
224,1,Bijou *Sponsored* D6-250915,37,307,0,2,2,3,7,2,1,1,1,1,1,1,0,41326,d372aa7115ee3c2e5e4796462dec984b,0,f70251906,5,4
225,2,Ragdoll,4,288,285,2,1,7,0,1,3,2,2,3,1,1,250,41326,7dc96c2ab82bb1a3d1e77567c4790255,0,9d76ed82f,3,2
226,1,Bongo,3,307,141,1,5,0,0,2,1,2,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,e83f846eb,6,1
227,1,Milo,6,307,0,1,1,2,5,2,1,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,60b9421cc,1,3
228,2,Ginger,1,266,0,2,3,5,0,2,1,2,2,2,1,1,0,41326,3ca325f1d711439ac5a94cfd3b1b0ea1,0,72a7cb335,7,2
230,1,The Batkids!,1,307,0,3,1,0,0,2,1,2,2,2,1,6,0,41326,5788b8639ed178795510a8cbe72ccc28,0,ae03f99f2,5,3
231,2,Xiao Bao,7,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41401,ae4394e8ba8b24f81653f32b8d27fdd7,0,5a1010bca,2,2
232,1,Joey,4,307,0,2,1,2,0,2,2,2,1,2,1,1,1,41401,e0f213753425c03ce14319df98976779,0,6a5c652b5,1,4
234,1,Jojo,48,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,41c183d6682105cd10b1ed49c450340e,0,706a9cd5c,1,3
235,1,Mini,3,69,4,2,2,0,0,1,1,2,2,2,1,1,0,41330,1650b649258959aec1c6cbffb6d1c496,0,62550cf78,3,1
236,1,Jack,2,307,0,1,1,2,7,2,2,1,1,2,1,1,0,41326,ade9175321e7b4653813b76e4b280cf5,0,701c5afba,1,1
237,2,Kacha,4,266,0,1,4,7,0,1,1,1,1,3,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,d0fcfeb0f,5,1
238,1,QQ,22,205,0,2,5,7,0,2,1,1,1,2,1,1,0,41326,0c06cbbda4c579ca363c518b88c4b185,0,7bce76c66,3,1
239,1,Carly,60,179,179,2,2,0,0,1,3,1,1,1,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,3b0b88ac2,3,1
240,1,Puppies,1,218,205,3,1,5,7,2,2,2,2,2,1,4,0,41326,236fe613def512f6a113b74e701b305e,0,a88d34ee3,2,1
241,1,Murphy,3,31,307,1,1,0,0,2,1,3,3,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,061378b30,2,2
242,2,Girls Generation,3,266,265,2,1,4,7,2,1,2,1,2,1,4,0,41326,c2707ac1500fbe23b3afdcd4cba3e150,0,fc1457818,5,2
243,2,Pepper,4,265,0,2,5,0,0,2,2,3,3,3,1,1,0,41401,a8b3555fb45de83bc3ae7d07046c02dc,1,a27f0cc49,4,2
244,2,Manja Bella,13,285,265,2,1,6,0,2,2,1,1,2,1,1,0,41326,1ad11898cc488dcd84dcfdde98d66f8b,0,728c78b39,3,1
245,2,Kitten For Adoption,1,266,0,1,1,7,0,1,1,3,3,3,1,1,0,41327,3014026a7345607c2ef6b5f4af503a9e,0,6c054c4ef,1,3
246,1,Labrador + Ridgeback Female,5,141,0,2,1,0,0,2,2,1,1,2,1,1,0,41326,33fff6f94d5900e901faea072bede8b2,0,d5b9e0322,8,1
247,1,Lucky Angel,2,307,0,2,1,7,0,2,2,2,1,2,1,1,0,41326,4e647092d3a619c5c5e3766e6106dd19,0,a2dc697f6,12,3
248,2,,1,266,0,3,1,7,0,2,2,2,2,2,1,3,0,41401,0fddcc2044ae92f3f70fed837d35e1a6,0,b04b200fa,4,1
249,1,Bubbly Bundle Of Joy,2,128,307,2,2,7,0,2,1,1,1,2,1,1,0,41326,aeb78e196b74d77222860a9b466255ce,1,be7b65c23,9,2
250,1,Flora,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,e37f4aa07,1,3
251,1,Miss,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,4e647092d3a619c5c5e3766e6106dd19,1,7de2f688b,4,4
252,1,Y1,2,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,e7020fa9a,4,2
253,2,Patches,2,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41326,d1569ede9670e2f405dc015519bd0902,0,752491221,3,1
254,2,Cham,8,299,0,1,3,0,0,2,1,1,1,1,1,1,0,41326,d8af7afece71334473575c9f70daf00d,0,c2346525a,2,2
255,2,LAVENDER,2,265,0,2,1,6,7,2,2,1,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,bc7361016,4,3
256,2,Maddie,9,299,0,2,2,5,6,1,1,1,1,1,1,1,0,41401,04d8adbbe598c64ae011672eec1e8d18,0,66201cf73,3,2
257,2,Grey,6,266,299,2,6,0,0,2,1,3,3,3,1,1,0,41336,8372c8d20ae855a960a75b8bd69bebcf,0,b7359384d,4,2
258,1,Name Them & Love Them 2,2,307,0,2,1,2,0,2,1,2,2,2,1,3,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,be23e42d0,3,2
259,1,Chanelle,18,20,307,2,2,7,0,2,1,1,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,1c59cecac,10,0
260,1,Wei Wei,14,307,0,1,2,0,0,3,2,1,1,1,1,1,0,41336,aa309eca97b65cd0a3d8bff4827e1905,0,e7e1904f4,3,0
261,2,Boys,3,266,0,1,1,7,0,1,1,2,2,2,1,2,0,41325,d2939d278ccec39b2d42f8b56cff7b67,0,2e3bfe5a9,9,3
262,2,,2,266,0,1,7,0,0,2,1,2,1,2,1,1,0,41401,abe54643224ddbb5c199cd46fbca0392,0,13f07ee9a,2,1
263,1,20 Little Puppies,1,307,307,3,1,2,7,3,1,2,1,2,1,20,50,41332,f8ac73e4e6354fca89ef2574d0bc50f5,0,d78d1dec0,5,4
264,2,Noizy,12,247,0,1,1,6,7,2,2,1,1,1,1,1,0,41326,fb3f0a75fe990f79e13e698e5d30bdaa,0,821bd9373,1,4
265,2,Guo Guo,12,266,300,2,1,2,0,2,1,2,3,1,1,1,0,41326,858e353a7447affcd122c32b150beb32,0,720db9cb3,1,4
266,1,Jill The Walnut,1,70,307,2,1,5,0,2,1,2,2,2,1,1,0,41326,2f2bf240810f3942d88ce09a6354143c,0,0443d6f82,5,1
268,1,Bunny,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,41326,f73f65472f74ff3fac06dde0d79551b8,0,fa1a30192,2,3
269,2,Kittens For Adoption,2,265,265,3,6,7,0,1,2,2,2,2,1,4,0,41326,1e0b5a458b5b77f5af581d57ebf570b3,0,c675f3b10,7,2
270,2,3 Female Kittens,2,266,0,2,2,4,5,2,1,2,2,2,1,3,0,41401,63f23cf27c1114a933054cf4d229c8a9,0,6e3d78857,4,1
271,1,Brownie,3,307,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,86f9dd3d596a0df3928b38be2e887407,0,d4d6997e3,2,1
272,1,Mesky,3,307,119,1,5,7,0,2,2,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,d13d93f69,4,1
273,2,âª GERBERA âª,6,266,0,2,4,0,0,1,1,1,1,1,1,1,200,41336,d73b10f170720b7edc3c12fc93b1fc63,0,d8715d47e,6,4
274,2,Kitten S1,3,292,0,1,1,7,0,1,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,c15b3c9f1,1,2
275,1,,24,307,307,3,1,2,0,2,1,2,2,1,1,2,0,41326,0702ec6132be96d597c9e4ed37356449,0,3bef75882,2,2
276,1,Zizi,3,307,307,1,2,0,0,3,1,2,2,3,1,1,0,41401,d875085cf780b229007fb6af11ac3836,0,60bf93971,3,2
277,1,Flash,24,307,307,2,2,0,0,2,1,1,1,1,2,1,20,41326,6f40a7acfad5cc0bb3e44591ea446c05,0,e9eeadf82,2,4
278,1,Sam,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,41326,0bc543c4edaf5c9f4e489beb80acfd92,0,a4530b1d0,1,1
279,1,Big Big Girl,2,307,103,2,1,2,0,2,2,2,1,2,1,1,250,41401,3937a695ba7235b85e725d270455f0c8,0,da6bb3100,13,3
280,1,Apollo,2,307,0,1,3,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,79669f807,1,2
281,1,LuiLui,7,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41401,930a31cee18dfc2911633da8668a0e3b,0,3af2b1473,1,3
282,2,Mok,3,264,0,1,1,3,0,1,3,2,2,2,1,1,150,41326,df51ececd072934acb4d888f07939ec8,0,0f0f81a37,3,1
283,1,Missy,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,41330,f2522890ad604bf70421af61cb871a96,0,b8976d821,2,3
284,1,Clory,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,9eb98f34c,9,2
285,1,Rocco,55,20,0,1,1,4,7,2,1,1,1,1,1,1,0,41326,9a8ad17cd3f73517e9e0b8acd4d89af7,0,e317b2a73,5,2
286,1,Dango,2,200,307,2,1,2,0,2,1,1,1,2,1,1,0,41326,d4a8b5e64cd89e2f055b505383a8ee7a,0,ebd78e1d4,3,2
287,1,Mani,3,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,8d8f928ced3cf41bee933f045df5542b,0,0822c54d5,3,3
288,1,Lily,36,213,0,2,3,5,0,2,2,3,3,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,4036e0e12,9,3
289,2,Kairi ã«ã¤ Neko,1,265,0,2,1,4,7,2,3,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,2,f34d62be0,10,2
290,2,Kasih Dan Oreo,6,292,0,2,2,5,0,2,2,2,2,2,1,1,0,41326,fe06537e9e94d732071663bc9c904e87,0,2a7b5edbf,3,4
291,2,Polo And Vincci,6,265,266,2,2,5,0,2,2,2,2,2,1,1,0,41401,ac9a633cf51a70f4a9842e6e1ba91fc9,0,18042e473,3,1
292,2,Sang Abong,4,247,266,1,2,0,0,2,2,2,2,2,2,1,0,41326,6b6277665acc53bb940d7891d9636a04,0,dc99804de,4,1
293,1,Carmen,2,307,218,2,2,7,0,2,2,1,1,2,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,0fb490c9b,3,1
294,1,Cow Girl,5,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,284be445a,1,2
295,2,Chiko,20,265,0,1,1,6,7,3,2,2,1,2,1,1,0,41326,c5c614d2a29451bfb548ffb3309ff5bd,0,a831df76b,4,1
296,1,Pinky,2,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41401,9238e4f44c71a75282e62f7136c6b240,0,145883970,6,3
297,1,Yimmy,7,307,0,1,2,7,0,2,2,1,3,3,1,1,0,41326,482ec0082ba76c1eccf87aabe5f61b08,0,e3d9dc96d,1,1
298,2,Haru ã¯ã Neko,1,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,9a64e72cf,6,1
299,1,2 Months Old Puppies,2,307,0,2,1,2,0,2,2,1,1,2,1,2,0,41330,046246745f30b819abb5ef8dbf20ebbc,0,6e643eba1,5,4
300,1,Katniss,1,307,307,2,1,0,0,2,1,2,2,2,1,1,0,41332,9ed1d5493d223eaa5024c1a031dbc9c2,0,a1b3dafc9,1,3
301,2,Vader,28,248,264,1,1,0,0,3,3,1,1,2,1,1,0,41401,ce6d4fd24e58b1fae61ec6bfd83d80d0,0,fe88a5777,5,2
302,1,Subang - Belgian Sheperd Mixed,24,26,307,2,1,2,0,2,2,1,1,1,1,1,250,41326,a042471e0f43f2cf707104a1a138a7df,0,bda2d149e,9,4
303,1,2 Female Puppies,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,41327,fd970cc91d06d82eebf046340137b272,0,6cb5381cb,2,2
305,2,Tom,4,266,0,1,1,2,4,2,1,2,2,2,1,1,0,41326,9ef456db9869e54bcbf4d20e71a93d25,0,732d546b4,4,4
306,1,Cocoju,2,307,0,2,1,3,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,a8a8f95f6,4,2
307,2,Meor For Free Adoption.,2,265,0,1,4,0,0,1,1,1,1,2,1,1,0,41326,c5f05a0937608368f162868db4d0bc87,0,0b4bb9906,5,1
308,1,Two Stray Puppies,1,307,0,2,1,0,0,2,2,2,2,2,1,2,0,41336,b9cd8d4ce2ad97b62a4058dea615f3db,0,5eeb10b7a,4,1
309,1,Puppy,1,307,0,2,1,2,7,1,1,2,2,2,1,1,0,41326,7f11eb882ea1a85cb8afadb71bb8292a,0,f03b04b1e,1,4
310,1,Beagle^^,5,20,0,2,1,2,7,2,1,3,3,3,1,1,300,41326,d4f1523bf52c2265db835bb15c38fe70,0,a672ea96d,1,1
311,2,Poppy,22,265,0,2,1,0,0,2,2,1,1,1,1,1,0,41327,b2c2d2609c08abbb9552b70a7e12cf7f,0,4df43033d,7,4
312,2,Taki,36,266,0,2,1,2,7,2,2,1,1,1,1,1,0,41332,0e3018e8962045becad4094670f5534c,0,d25638f81,4,4
313,1,Mimi,36,213,218,2,7,0,0,2,2,1,1,1,1,1,0,41401,d71bf8652469d7c37ed212d0c97c3fd3,0,aafb75ee8,2,2
314,1,Poppy,8,307,0,1,4,0,0,2,1,1,1,2,1,1,0,41401,5f79a79a41e63514a26e3aed792f5e88,0,e9cf01a21,2,4
315,1,Chorbath,10,307,0,2,7,0,0,2,1,2,1,1,1,1,0,41401,2ba26896130c0799194914fdeca9b2dd,0,1c74d62ed,2,4
316,1,Million,2,307,0,2,2,4,0,2,1,2,1,2,1,1,0,41326,87e480dde5055ead51bdf3effc8cf9ad,0,2148c2ef6,4,4
317,2,Mushtash,2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,41401,7e3f6ad780f52d2e8663d23fb12be333,0,f0bb05fc7,4,4
318,1,Randy,3,307,0,1,1,0,0,2,1,3,1,3,1,1,0,41326,eaeb4239af6adccde2c08b1eaf3498b0,0,479500716,2,4
319,1,White Socks,3,307,0,2,1,7,0,2,1,2,2,2,1,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,1afdf61ec,2,3
320,2,18 Cats For NEED HOMES!!,0,266,0,3,1,2,7,2,1,3,1,1,1,18,0,41326,0dfe04f967ae8d9e8f0e1513f4a90c5c,0,b4d0c60b6,21,4
321,1,Shih-Tzu Sue,60,205,0,2,1,7,0,1,2,3,1,1,1,1,0,41326,b1146a45df6b5b953e4fb0c76f5b2170,0,110d4487e,1,3
322,1,Hayden,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,27cede3cf,1,2
323,1,No Name,2,307,0,3,2,6,7,2,1,2,2,2,1,6,0,41326,e86cad86f15cbf10deffdadffa5dad2b,0,99dcd9020,5,4
324,2,Oreo,12,265,0,1,2,7,0,2,2,1,1,1,1,1,0,41326,7df13b79d45348c10839c0446e6ac75c,0,4cb8fe436,2,1
325,1,H1,1,307,307,2,1,2,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,a13ed5e9d,1,3
326,2,Twin Brothers,2,266,0,1,3,0,0,3,1,3,3,3,1,2,0,41327,95d916190a5dcb1efc91cd93e8de4c28,0,7adc5209e,5,2
327,2,2 White Kittens And Calico Mama,2,266,0,3,7,0,0,2,1,2,1,2,1,3,0,41336,9964437b5a2a05c6f6007daeb2af26e7,0,0a8ee7520,4,1
328,1,Baby Girl,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41330,b12f81f5c1ce63be87c9ad3053c02ed5,0,82aa52460,1,3
329,1,Whitey,24,307,0,2,7,0,0,3,1,3,3,1,2,1,0,41327,abef95ec4a51b1f4407e591601bfe448,0,4c9f111f1,2,4
330,1,Marie Girl,3,307,307,2,2,0,0,2,1,1,1,1,1,1,200,41326,4d2400be2e2e78265f5c84345b7a3415,0,eb6c692dc,6,4
331,2,Mama & Her 3 Babies,2,266,266,3,1,6,7,2,1,2,1,2,1,4,0,41401,78ec79634d350f6850fdd4a335cab431,0,d096658bb,8,4
332,1,Oliver,2,307,0,1,1,2,7,2,1,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,109c4f5a8,7,3
333,2,Lovey,12,265,0,1,1,0,0,1,2,3,3,3,1,1,0,41326,6a4b3b968c54c34a69c7cd2b20b944d7,0,f8b702182,1,4
334,1,Female Dog,12,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41327,4f730224c4425d230360cd399ff6cf13,0,eb652ec07,1,4
335,1,,1,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,89c6f93e7aa2c394634306ac9efe4072,0,026ebf139,1,3
336,2,Amber ï¼åç¼ç®/ååï¼,11,266,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,6bfda2d18fa6cf8f571d5d7338b7da43,0,6c7c5555f,11,2
337,1,BOBO,74,205,0,1,2,7,0,2,2,3,1,3,1,1,0,41326,35e9eced28e869ff8bf6dce7a09cbe5c,0,1a9733afb,2,2
338,1,Naari,36,218,218,2,2,3,5,2,3,1,1,1,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,1a54d4e92,3,3
339,1,C7C,3,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,8526200d3,3,3
340,1,Bonnie,2,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41326,2e53c8cd2454a77eb195a039ee28b8f6,0,8df39788a,6,3
342,1,Prince,48,179,0,1,7,0,0,1,1,1,1,2,1,1,0,41401,bf24afbadfb90ad726a0caf854dc7b3b,0,bf50b399e,1,1
343,2,Cats/kittens,3,266,0,3,2,5,7,1,1,3,1,1,1,7,60,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,a05289ebd,5,3
344,1,Tiger Girl,2,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,dee525fcd,8,3
345,1,Poodle Found In Kajang,36,179,0,1,2,0,0,1,2,3,3,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,ceed27182,3,2
346,2,,3,264,0,1,1,7,0,2,3,2,1,2,1,1,0,41326,f4bdb2393f541926230c24e460862848,0,c0a9578bb,5,2
347,2,,4,266,0,2,1,6,7,1,1,2,2,2,1,1,0,41326,7d5ffd5e8da0c4e9d8a65dfedb82defd,0,66dda45c4,3,1
348,1,5 Adorable Pups,2,307,0,3,2,7,0,2,1,2,2,2,1,5,0,41326,a9897ecba97518fe92b38ed3d441eeff,0,9c87d70e5,2,1
349,1,Robocop,1,141,307,1,1,2,0,2,1,2,1,2,1,1,0,41327,1d0b25a46e557cfd8bf9207ce7b0d054,0,4574e3de4,5,3
350,1,Giant,60,195,0,1,1,7,0,2,1,1,1,1,1,1,0,41325,bcf18ce2daacff40a9a4dac86f741d83,0,794a45833,1,2
351,1,Sunshine,2,307,307,2,1,0,0,2,2,1,1,2,1,1,0,41326,95481e953f8aed9ec3d16fc4509537e8,0,800a7c025,1,2
352,1,Choko,4,307,0,2,1,2,0,2,2,1,1,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,6c75b9082,4,4
353,2,4 Musketeers,3,266,264,3,1,6,7,3,2,1,1,2,1,4,0,41327,95d916190a5dcb1efc91cd93e8de4c28,0,6dbc5c968,9,3
354,2,Kitty 2,2,266,0,2,1,4,7,2,1,2,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,4dad8252f,1,1
355,1,Kimberly,3,307,0,2,3,0,0,2,1,1,1,1,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,3f9f466d1,7,4
356,1,WANGKI,2,307,0,2,1,2,0,2,2,2,2,2,1,1,0,41330,4a766bd5a7dc816451fa657a86275c37,0,8bf9a6b80,1,2
357,2,Jessy,1,265,0,2,7,0,0,1,2,2,1,2,1,1,0,41335,01324415629b56298d9756e3b6f8b2ba,0,c43ecb3e1,10,1
358,1,DIANA,18,307,307,2,1,0,0,2,1,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,3a3ae56f1,3,4
359,2,Peanut Butter,1,264,0,3,1,3,0,1,2,2,2,2,1,2,0,41326,a421e1170155970680d640f712de7f6f,0,172332f53,1,4
361,2,Handsome Momo,6,265,0,1,6,7,0,2,2,1,1,1,1,1,120,41326,040d8d4952c545ae7085acb3d26a5342,1,9b721dcaf,5,2
